period,Coal_percentage,Natural_Gas_percentage,Nuclear_percentage,Oil_percentage,Renewable_percentage,internal_health_cost,external_health_cost
2023-07-13T21,13.57%,52.10%,6.21%,0.00%,28.13%,16.54,10.52
2023-07-13T22,13.16%,52.37%,6.17%,0.00%,28.29%,16.30,10.35
2023-07-13T23,12.64%,51.43%,6.16%,0.00%,29.77%,15.82,10.03
2023-07-14T00,13.03%,52.89%,6.22%,0.00%,27.86%,16.29,10.33
2023-07-14T01,13.80%,55.39%,6.34%,0.00%,24.48%,17.16,10.89
2023-07-14T02,14.34%,57.27%,6.57%,0.00%,21.82%,17.79,11.29
2023-07-14T03,14.00%,53.18%,6.74%,0.00%,26.08%,16.98,10.81
2023-07-14T04,14.02%,47.56%,7.04%,0.00%,31.38%,16.19,10.37
2023-07-14T05,14.27%,44.45%,7.46%,0.00%,33.82%,15.91,10.23
2023-07-14T06,13.52%,42.08%,7.88%,0.00%,36.52%,15.07,9.69
2023-07-14T07,13.32%,43.08%,8.29%,0.00%,35.32%,15.07,9.68
2023-07-14T08,14.34%,44.24%,8.62%,0.00%,32.79%,15.93,10.25
2023-07-14T09,15.68%,47.42%,8.87%,0.00%,28.04%,17.28,11.13
2023-07-14T10,17.00%,49.30%,9.01%,0.00%,24.70%,18.43,11.90
2023-07-14T11,17.28%,50.51%,9.00%,0.00%,23.20%,18.79,12.13
2023-07-14T12,17.51%,52.43%,8.99%,0.00%,21.08%,19.22,12.39
2023-07-14T13,17.19%,52.26%,8.93%,0.00%,21.61%,18.98,12.23
2023-07-14T14,16.68%,48.03%,8.56%,0.00%,26.73%,18.03,11.64
2023-07-14T15,15.64%,45.75%,8.05%,0.00%,30.55%,17.02,10.98
2023-07-14T16,15.19%,47.18%,7.56%,0.00%,30.06%,16.92,10.88
2023-07-14T17,14.58%,47.70%,7.15%,0.00%,30.56%,16.58,10.64
2023-07-14T18,14.69%,47.87%,6.82%,0.00%,30.61%,16.68,10.70
2023-07-14T19,14.21%,49.17%,6.53%,0.00%,30.09%,16.55,10.58
2023-07-14T20,13.88%,50.26%,6.31%,0.00%,29.55%,16.48,10.52
2023-07-14T21,13.60%,49.52%,6.22%,0.00%,30.66%,16.19,10.33
2023-07-14T22,13.14%,49.36%,6.19%,0.00%,31.31%,15.86,10.10
2023-07-14T23,13.12%,49.35%,6.21%,0.00%,31.32%,15.84,10.09
2023-07-15T00,13.52%,50.21%,6.30%,0.00%,29.97%,16.23,10.35
2023-07-15T01,14.24%,53.77%,6.47%,0.00%,25.53%,17.22,10.97
2023-07-15T02,15.16%,57.20%,6.74%,0.00%,20.90%,18.33,11.67
2023-07-15T03,15.29%,55.48%,6.94%,0.00%,22.29%,18.17,11.59
2023-07-15T04,14.94%,51.24%,7.26%,0.00%,26.55%,17.33,11.09
2023-07-15T05,14.75%,47.37%,7.66%,0.00%,30.23%,16.65,10.69
2023-07-15T06,12.74%,45.47%,8.08%,0.00%,33.70%,15.04,9.60
2023-07-15T07,10.08%,44.53%,8.47%,0.00%,36.91%,13.12,8.28
2023-07-15T08,9.58%,43.80%,8.84%,0.00%,37.78%,12.69,7.99
2023-07-15T09,10.02%,45.22%,9.18%,0.00%,35.58%,13.18,8.31
2023-07-15T10,10.85%,47.74%,9.41%,0.00%,32.00%,14.10,8.90
2023-07-15T11,11.42%,49.31%,9.50%,0.00%,29.76%,14.71,9.29
2023-07-15T12,12.03%,50.54%,9.66%,0.00%,27.77%,15.29,9.68
2023-07-15T13,11.46%,48.89%,9.58%,0.00%,30.07%,14.67,9.28
2023-07-15T14,10.62%,45.68%,9.07%,0.00%,34.63%,13.65,8.63
2023-07-15T15,10.50%,45.50%,8.49%,0.00%,35.51%,13.54,8.55
2023-07-15T16,12.23%,45.59%,7.90%,0.00%,34.28%,14.71,9.37
2023-07-15T17,13.46%,46.97%,7.38%,0.00%,32.19%,15.73,10.06
2023-07-15T18,14.45%,47.30%,6.99%,0.00%,31.26%,16.44,10.54
2023-07-15T19,14.73%,49.19%,6.73%,0.00%,29.35%,16.90,10.83
2023-07-15T20,14.47%,51.06%,6.52%,0.00%,27.95%,16.99,10.86
2023-07-15T21,14.27%,52.81%,6.42%,0.00%,26.50%,17.11,10.90
2023-07-15T22,14.02%,52.94%,6.38%,0.00%,26.67%,16.96,10.80
2023-07-15T23,14.02%,52.97%,6.41%,0.00%,26.61%,16.96,10.80
2023-07-16T00,14.01%,53.82%,6.50%,0.00%,25.67%,17.08,10.86
2023-07-16T01,15.01%,56.11%,6.67%,0.00%,22.21%,18.08,11.52
2023-07-16T02,15.76%,59.82%,6.93%,0.00%,17.49%,19.11,12.16
2023-07-16T03,16.28%,58.71%,7.14%,0.00%,17.88%,19.30,12.31
2023-07-16T04,16.14%,55.57%,7.46%,0.00%,20.83%,18.75,12.00
2023-07-16T05,16.37%,52.55%,7.84%,0.00%,23.24%,18.47,11.86
2023-07-16T06,16.19%,50.06%,8.29%,0.00%,25.47%,17.99,11.58
2023-07-16T07,14.25%,50.93%,8.71%,0.00%,26.11%,16.83,10.74
2023-07-16T08,14.28%,53.04%,9.12%,0.00%,23.56%,17.15,10.93
2023-07-16T09,13.89%,54.24%,9.46%,0.00%,22.42%,17.06,10.84
2023-07-16T10,12.41%,53.37%,9.73%,0.00%,24.48%,15.95,10.08
2023-07-16T11,11.05%,50.59%,9.82%,0.00%,28.54%,14.64,9.22
2023-07-16T12,12.65%,55.58%,10.01%,0.00%,21.75%,16.42,10.37
2023-07-16T13,13.71%,56.80%,10.01%,0.00%,19.49%,17.31,10.96
2023-07-16T14,13.41%,54.01%,9.53%,0.00%,23.05%,16.71,10.60
2023-07-16T15,13.06%,51.56%,9.00%,0.00%,26.37%,16.12,10.24
2023-07-16T16,13.97%,50.62%,8.62%,0.00%,26.79%,16.59,10.59
2023-07-16T17,15.65%,51.53%,8.20%,0.00%,24.62%,17.85,11.45
2023-07-16T18,16.95%,52.56%,7.78%,0.00%,22.71%,18.87,12.14
2023-07-16T19,16.46%,53.83%,7.46%,0.00%,22.25%,18.72,12.01
2023-07-16T20,16.17%,53.80%,7.24%,0.00%,22.79%,18.52,11.87
2023-07-16T21,15.45%,54.68%,7.06%,0.00%,22.81%,18.17,11.61
2023-07-16T22,14.99%,54.30%,6.87%,0.00%,23.84%,17.80,11.36
2023-07-16T23,14.96%,54.67%,6.75%,0.00%,23.62%,17.84,11.38
2023-07-17T00,15.14%,55.39%,6.76%,0.00%,22.72%,18.06,11.52
2023-07-17T01,15.76%,58.82%,6.92%,0.00%,18.49%,18.97,12.08
2023-07-17T02,16.68%,62.54%,7.21%,0.00%,13.57%,20.11,12.81
2023-07-17T03,16.64%,60.32%,7.42%,0.00%,15.61%,19.77,12.61
2023-07-17T04,16.56%,54.31%,7.76%,0.00%,21.37%,18.86,12.09
2023-07-17T05,14.65%,50.26%,8.27%,0.00%,26.82%,17.00,10.88
2023-07-17T06,13.37%,47.89%,8.74%,0.00%,30.00%,15.80,10.09
2023-07-17T07,11.77%,47.36%,9.23%,0.00%,31.65%,14.65,9.30
2023-07-17T08,11.28%,47.40%,9.59%,0.00%,31.73%,14.34,9.07
2023-07-17T09,11.56%,47.07%,9.87%,0.00%,31.51%,14.47,9.18
2023-07-17T10,11.62%,47.11%,9.92%,0.00%,31.35%,14.52,9.21
2023-07-17T11,11.49%,47.89%,9.81%,0.00%,30.81%,14.55,9.21
2023-07-17T12,11.38%,47.65%,9.72%,0.00%,31.24%,14.44,9.14
2023-07-17T13,10.94%,45.86%,9.50%,0.00%,33.70%,13.89,8.79
2023-07-17T14,8.87%,43.26%,8.90%,0.00%,38.97%,12.13,7.62
2023-07-17T15,8.80%,40.80%,8.30%,0.00%,42.10%,11.73,7.39
2023-07-17T16,9.01%,42.89%,7.72%,0.00%,40.38%,12.17,7.65
2023-07-17T17,11.21%,45.45%,7.21%,0.00%,36.13%,14.01,8.89
2023-07-17T18,13.96%,47.90%,6.86%,0.00%,31.28%,16.20,10.36
2023-07-17T19,13.70%,52.00%,6.51%,0.00%,27.79%,16.61,10.57
2023-07-17T20,13.17%,53.88%,6.25%,0.00%,26.70%,16.53,10.48
2023-07-17T21,13.19%,54.00%,6.16%,0.00%,26.65%,16.56,10.49
2023-07-17T22,13.23%,53.92%,6.13%,0.00%,26.72%,16.57,10.51
2023-07-17T23,13.38%,53.57%,6.10%,0.00%,26.95%,16.62,10.55
2023-07-18T00,13.36%,53.33%,6.13%,0.00%,27.19%,16.57,10.52
2023-07-18T01,13.99%,55.83%,6.25%,0.00%,23.93%,17.35,11.02
2023-07-18T02,15.06%,59.61%,6.55%,0.00%,18.79%,18.61,11.82
2023-07-18T03,15.12%,57.71%,6.77%,0.00%,20.39%,18.38,11.70
2023-07-18T04,15.10%,52.47%,7.12%,0.00%,25.32%,17.61,11.26
2023-07-18T05,14.47%,46.50%,7.58%,0.00%,31.46%,16.34,10.49
2023-07-18T06,12.23%,42.59%,8.02%,0.00%,37.15%,14.28,9.13
2023-07-18T07,11.39%,40.46%,8.42%,0.00%,39.73%,13.41,8.57
2023-07-18T08,10.41%,39.52%,8.80%,0.00%,41.27%,12.62,8.03
2023-07-18T09,9.94%,37.87%,9.14%,0.00%,43.05%,12.07,7.68
2023-07-18T10,9.94%,38.56%,9.30%,0.00%,42.21%,12.17,7.74
2023-07-18T11,10.14%,38.84%,9.26%,0.00%,41.76%,12.34,7.85
2023-07-18T12,10.44%,39.88%,9.19%,0.00%,40.49%,12.69,8.08
2023-07-18T13,10.42%,39.04%,9.05%,0.00%,41.49%,12.56,8.00
2023-07-18T14,9.71%,35.76%,8.57%,0.00%,45.97%,11.61,7.40
2023-07-18T15,9.33%,34.57%,7.99%,0.00%,48.12%,11.19,7.13
2023-07-18T16,9.87%,35.92%,7.42%,0.00%,46.79%,11.75,7.49
2023-07-18T17,11.54%,37.69%,6.94%,0.00%,43.82%,13.12,8.42
2023-07-18T18,12.53%,40.29%,6.56%,0.00%,40.62%,14.15,9.09
2023-07-18T19,12.23%,43.11%,6.27%,0.00%,38.39%,14.36,9.17
2023-07-18T20,11.82%,45.48%,6.11%,0.00%,36.60%,14.42,9.17
2023-07-18T21,11.73%,46.50%,6.06%,0.00%,35.70%,14.51,9.21
2023-07-18T22,11.85%,46.69%,6.02%,0.00%,35.43%,14.62,9.28
2023-07-18T23,11.92%,46.51%,6.02%,0.00%,35.54%,14.64,9.30
2023-07-19T00,12.29%,46.84%,6.07%,0.00%,34.81%,14.93,9.50
2023-07-19T01,13.31%,50.00%,6.17%,0.00%,30.52%,16.06,10.23
2023-07-19T02,13.91%,53.16%,6.42%,0.00%,26.50%,16.92,10.76
2023-07-19T03,13.85%,49.80%,6.64%,0.00%,29.71%,16.40,10.47
2023-07-19T04,14.18%,44.71%,7.00%,0.00%,34.12%,15.89,10.21
2023-07-19T05,14.25%,41.82%,7.44%,0.00%,36.49%,15.52,10.01
2023-07-19T06,13.53%,39.99%,7.91%,0.00%,38.57%,14.77,9.53
2023-07-19T07,12.04%,39.22%,8.38%,0.00%,40.35%,13.67,8.77
2023-07-19T08,11.05%,38.74%,8.72%,0.00%,41.48%,12.94,8.27
2023-07-19T09,10.41%,38.43%,8.99%,0.00%,42.18%,12.47,7.95
2023-07-19T10,10.20%,37.37%,9.10%,0.00%,43.33%,12.17,7.76
2023-07-19T11,10.26%,37.68%,9.07%,0.00%,42.99%,12.26,7.82
2023-07-19T12,10.61%,39.34%,8.94%,0.00%,41.11%,12.73,8.11
2023-07-19T13,10.48%,38.42%,8.76%,0.00%,42.33%,12.51,7.98
2023-07-19T14,9.99%,34.58%,8.37%,0.00%,47.05%,11.64,7.44
2023-07-19T15,9.80%,34.05%,7.85%,0.00%,48.31%,11.43,7.31
2023-07-19T16,10.56%,35.71%,7.36%,0.00%,46.37%,12.18,7.80
2023-07-19T17,11.23%,37.75%,6.95%,0.00%,44.08%,12.92,8.27
2023-07-19T18,12.05%,40.96%,6.57%,0.00%,40.41%,13.93,8.92
2023-07-19T19,12.92%,44.02%,6.28%,0.00%,36.77%,14.95,9.57
2023-07-19T20,12.83%,46.38%,6.09%,0.00%,34.70%,15.22,9.71
2023-07-19T21,12.51%,47.15%,6.06%,0.00%,34.28%,15.12,9.63
2023-07-19T22,12.44%,47.91%,6.04%,0.00%,33.61%,15.19,9.66
2023-07-19T23,12.60%,48.06%,6.05%,0.00%,33.29%,15.31,9.74
2023-07-20T00,12.82%,47.82%,6.09%,0.00%,33.26%,15.43,9.83
2023-07-20T01,13.70%,50.75%,6.21%,0.00%,29.34%,16.44,10.47
2023-07-20T02,14.72%,54.20%,6.48%,0.00%,24.60%,17.61,11.23
2023-07-20T03,14.96%,51.95%,6.72%,0.00%,26.37%,17.45,11.16
2023-07-20T04,14.97%,47.29%,7.08%,0.00%,30.65%,16.79,10.79
2023-07-20T05,14.50%,43.74%,7.56%,0.00%,34.20%,15.96,10.28
2023-07-20T06,12.99%,41.77%,8.04%,0.00%,37.20%,14.67,9.42
2023-07-20T07,11.16%,42.30%,8.48%,0.00%,38.06%,13.52,8.61
2023-07-20T08,10.78%,42.77%,8.85%,0.00%,37.60%,13.33,8.47
2023-07-20T09,10.98%,44.19%,9.10%,0.00%,35.73%,13.67,8.67
2023-07-20T10,11.80%,46.13%,9.22%,0.00%,32.85%,14.50,9.22
2023-07-20T11,13.02%,48.11%,9.12%,0.00%,29.75%,15.60,9.94
2023-07-20T12,14.43%,50.11%,9.01%,0.00%,26.45%,16.83,10.76
2023-07-20T13,14.54%,49.90%,8.96%,0.00%,26.60%,16.87,10.80
2023-07-20T14,12.19%,46.47%,8.59%,0.00%,32.75%,14.81,9.42
2023-07-20T15,10.61%,44.19%,8.05%,0.00%,37.14%,13.43,8.50
2023-07-20T16,11.58%,44.46%,7.53%,0.00%,36.43%,14.11,8.98
2023-07-20T17,13.44%,47.84%,7.12%,0.00%,31.60%,15.84,10.12
2023-07-20T18,14.52%,50.59%,6.77%,0.00%,28.12%,16.96,10.84
2023-07-20T19,14.54%,53.01%,6.45%,0.00%,26.00%,17.32,11.05
2023-07-20T20,14.40%,54.76%,6.22%,0.00%,24.62%,17.47,11.12
2023-07-20T21,13.81%,55.48%,6.10%,0.00%,24.61%,17.19,10.91
2023-07-20T22,13.78%,54.55%,6.08%,0.00%,25.59%,17.03,10.82
2023-07-20T23,13.87%,54.73%,6.09%,0.00%,25.31%,17.12,10.87
2023-07-21T00,13.94%,55.10%,6.14%,0.00%,24.81%,17.22,10.94
2023-07-21T01,14.75%,57.93%,6.34%,0.00%,20.98%,18.16,11.54
2023-07-21T02,15.89%,61.44%,6.62%,0.00%,16.05%,19.43,12.35
2023-07-21T03,16.04%,60.46%,6.85%,0.00%,16.64%,19.39,12.35
2023-07-21T04,16.04%,55.80%,7.23%,0.00%,20.93%,18.72,11.97
2023-07-21T05,16.49%,51.06%,7.72%,0.00%,24.73%,18.34,11.80
2023-07-21T06,13.93%,48.25%,8.17%,0.00%,29.64%,16.23,10.38
2023-07-21T07,11.60%,47.30%,8.64%,0.00%,32.45%,14.54,9.22
2023-07-21T08,10.84%,46.36%,9.01%,0.00%,33.80%,13.89,8.78
2023-07-21T09,10.98%,46.74%,9.30%,0.00%,32.98%,14.04,8.88
2023-07-21T10,11.31%,48.04%,9.47%,0.00%,31.19%,14.45,9.14
2023-07-21T11,11.73%,49.86%,9.45%,0.00%,28.96%,14.99,9.48
2023-07-21T12,12.41%,52.23%,9.46%,0.00%,25.90%,15.78,9.99
2023-07-21T13,14.32%,53.65%,9.35%,0.00%,22.68%,17.26,11.00
2023-07-21T14,13.75%,50.26%,8.86%,0.00%,27.13%,16.40,10.46
2023-07-21T15,12.97%,48.03%,8.31%,0.00%,30.70%,15.55,9.91
2023-07-21T16,14.14%,49.03%,7.76%,0.00%,29.07%,16.48,10.54
2023-07-21T17,15.06%,50.95%,7.34%,0.00%,26.65%,17.37,11.12
2023-07-21T18,15.51%,53.01%,6.93%,0.00%,24.55%,17.96,11.50
2023-07-21T19,14.96%,54.12%,6.57%,0.00%,24.35%,17.76,11.33
2023-07-21T20,14.70%,54.49%,6.32%,0.00%,24.48%,17.64,11.24
2023-07-21T21,14.17%,54.98%,6.18%,0.00%,24.66%,17.36,11.03
2023-07-21T22,13.87%,54.90%,6.13%,0.00%,25.10%,17.14,10.88
2023-07-21T23,13.82%,54.37%,6.14%,0.00%,25.66%,17.03,10.82
2023-07-22T00,13.77%,54.37%,6.27%,0.00%,25.59%,17.00,10.80
2023-07-22T01,14.30%,55.93%,6.47%,0.00%,23.30%,17.58,11.17
2023-07-22T02,15.14%,57.79%,6.74%,0.00%,20.32%,18.41,11.71
2023-07-22T03,15.63%,55.82%,6.97%,0.00%,21.57%,18.45,11.78
2023-07-22T04,16.29%,52.30%,7.32%,0.00%,24.09%,18.38,11.81
2023-07-22T05,17.33%,51.37%,7.75%,0.00%,23.55%,18.95,12.22
2023-07-22T06,18.01%,52.04%,8.25%,0.00%,21.70%,19.50,12.59
2023-07-22T07,17.85%,54.36%,8.72%,0.00%,19.07%,19.72,12.70
2023-07-22T08,17.87%,55.72%,9.14%,0.00%,17.28%,19.93,12.82
2023-07-22T09,18.32%,57.98%,9.47%,0.00%,14.23%,20.56,13.21
2023-07-22T10,18.80%,59.55%,9.72%,0.00%,11.93%,21.10,13.56
2023-07-22T11,19.21%,60.87%,9.84%,0.00%,10.08%,21.56,13.86
2023-07-22T12,19.32%,61.21%,10.03%,0.00%,9.44%,21.69,13.94
2023-07-22T13,18.41%,59.55%,9.99%,0.00%,12.05%,20.84,13.38
2023-07-22T14,15.67%,55.07%,9.46%,0.00%,19.80%,18.37,11.74
2023-07-22T15,14.16%,51.51%,8.84%,0.00%,25.49%,16.85,10.75
2023-07-22T16,15.20%,51.96%,8.22%,0.00%,24.62%,17.61,11.27
2023-07-22T17,15.99%,54.41%,7.71%,0.00%,21.89%,18.48,11.83
2023-07-22T18,16.48%,55.44%,7.30%,0.00%,20.79%,18.96,12.15
2023-07-22T19,15.95%,57.21%,6.95%,0.00%,19.89%,18.86,12.04
2023-07-22T20,15.43%,57.70%,6.69%,0.00%,20.18%,18.58,11.84
2023-07-22T21,15.15%,57.61%,6.52%,0.00%,20.71%,18.39,11.70
2023-07-22T22,15.01%,57.38%,6.41%,0.00%,21.21%,18.26,11.61
2023-07-22T23,15.04%,58.10%,6.39%,0.00%,20.47%,18.38,11.69
2023-07-23T00,15.30%,59.24%,6.48%,0.00%,18.98%,18.72,11.90
2023-07-23T01,15.97%,62.83%,6.71%,0.00%,14.49%,19.68,12.50
2023-07-23T02,16.64%,65.41%,7.04%,0.00%,10.90%,20.50,13.02
2023-07-23T03,17.09%,62.98%,7.33%,0.00%,12.59%,20.45,13.04
2023-07-23T04,17.16%,59.26%,7.70%,0.00%,15.88%,19.96,12.77
2023-07-23T05,17.64%,55.32%,8.17%,0.00%,18.87%,19.72,12.68
2023-07-23T06,16.39%,54.50%,8.67%,0.00%,20.44%,18.77,12.03
2023-07-23T07,15.16%,54.59%,9.17%,0.00%,21.08%,17.96,11.46
2023-07-23T08,14.68%,53.80%,9.62%,0.00%,21.90%,17.52,11.17
2023-07-23T09,13.51%,53.99%,10.05%,0.00%,22.46%,16.77,10.64
2023-07-23T10,12.75%,55.35%,10.30%,0.00%,21.61%,16.45,10.40
2023-07-23T11,12.52%,56.35%,10.56%,0.00%,20.57%,16.45,10.37
2023-07-23T12,12.72%,55.89%,10.80%,0.00%,20.59%,16.52,10.43
2023-07-23T13,12.66%,56.72%,10.67%,0.00%,19.95%,16.60,10.47
2023-07-23T14,12.23%,53.09%,10.00%,0.00%,24.67%,15.79,9.97
2023-07-23T15,11.87%,51.25%,9.15%,0.00%,27.74%,15.28,9.66
2023-07-23T16,13.14%,52.42%,8.37%,0.00%,26.07%,16.30,10.35
2023-07-23T17,14.41%,54.23%,7.78%,0.00%,23.57%,17.41,11.09
2023-07-23T18,16.03%,54.07%,7.34%,0.00%,22.56%,18.47,11.83
2023-07-23T19,15.74%,55.81%,6.98%,0.00%,21.47%,18.52,11.83
2023-07-23T20,15.37%,56.68%,6.74%,0.00%,21.21%,18.40,11.73
2023-07-23T21,15.33%,57.92%,6.61%,0.00%,20.14%,18.55,11.81
2023-07-23T22,15.21%,58.78%,6.60%,0.00%,19.42%,18.59,11.82
2023-07-23T23,15.11%,59.04%,6.64%,0.00%,19.21%,18.56,11.79
2023-07-24T00,15.56%,60.16%,6.79%,0.00%,17.49%,19.02,12.09
2023-07-24T01,15.84%,61.91%,7.02%,0.00%,15.23%,19.46,12.37
2023-07-24T02,16.64%,63.77%,7.27%,0.00%,12.32%,20.26,12.89
2023-07-24T03,16.29%,59.22%,7.52%,0.00%,16.97%,19.38,12.36
2023-07-24T04,15.44%,52.98%,7.95%,0.00%,23.63%,17.92,11.47
2023-07-24T05,13.29%,49.67%,8.48%,0.00%,28.56%,16.00,10.19
2023-07-24T06,12.02%,45.80%,9.00%,0.00%,33.17%,14.60,9.29
2023-07-24T07,11.17%,43.39%,9.54%,0.00%,35.90%,13.69,8.70
2023-07-24T08,11.50%,42.89%,10.00%,0.00%,35.62%,13.83,8.81
2023-07-24T09,11.85%,43.17%,10.33%,0.00%,34.65%,14.11,9.00
2023-07-24T10,11.95%,44.80%,10.42%,0.00%,32.83%,14.41,9.18
2023-07-24T11,11.88%,47.48%,10.30%,0.00%,30.34%,14.75,9.36
2023-07-24T12,12.52%,51.03%,10.09%,0.00%,26.35%,15.69,9.95
2023-07-24T13,12.26%,50.47%,9.83%,0.00%,27.44%,15.43,9.78
2023-07-24T14,11.37%,47.99%,9.19%,0.00%,31.45%,14.48,9.16
2023-07-24T15,11.67%,47.41%,8.41%,0.00%,32.51%,14.60,9.26
2023-07-24T16,12.28%,46.91%,7.72%,0.00%,33.08%,14.93,9.50
2023-07-24T17,13.93%,49.86%,7.19%,0.00%,29.02%,16.46,10.51
2023-07-24T18,14.95%,53.68%,6.80%,0.00%,24.57%,17.68,11.29
2023-07-24T19,14.76%,55.67%,6.50%,0.00%,23.07%,17.85,11.36
2023-07-24T20,14.54%,56.51%,6.30%,0.00%,22.65%,17.82,11.33
2023-07-24T21,14.28%,55.79%,6.18%,0.00%,23.74%,17.55,11.15
2023-07-24T22,13.91%,55.28%,6.10%,0.00%,24.71%,17.22,10.93
2023-07-24T23,13.93%,54.35%,6.12%,0.00%,25.61%,17.10,10.87
2023-07-25T00,13.90%,54.49%,6.26%,0.00%,25.36%,17.10,10.86
2023-07-25T01,14.72%,57.44%,6.46%,0.00%,21.39%,18.07,11.48
2023-07-25T02,15.62%,60.65%,6.74%,0.00%,16.99%,19.13,12.16
2023-07-25T03,15.71%,56.92%,6.98%,0.00%,20.40%,18.66,11.90
2023-07-25T04,15.79%,50.61%,7.37%,0.00%,26.22%,17.81,11.44
2023-07-25T05,14.52%,46.89%,7.85%,0.00%,30.74%,16.43,10.55
2023-07-25T06,13.82%,44.32%,8.33%,0.00%,33.52%,15.59,10.01
2023-07-25T07,13.20%,42.72%,8.81%,0.00%,35.28%,14.95,9.59
2023-07-25T08,12.64%,41.90%,9.25%,0.00%,36.20%,14.46,9.27
2023-07-25T09,11.40%,41.89%,9.60%,0.00%,37.11%,13.62,8.69
2023-07-25T10,11.26%,42.49%,9.74%,0.00%,36.51%,13.62,8.67
2023-07-25T11,11.98%,44.24%,9.71%,0.00%,34.07%,14.35,9.15
2023-07-25T12,12.58%,45.51%,9.63%,0.00%,32.29%,14.93,9.53
2023-07-25T13,12.29%,45.24%,9.43%,0.00%,33.04%,14.70,9.37
2023-07-25T14,11.17%,42.09%,8.87%,0.00%,37.88%,13.50,8.59
2023-07-25T15,10.75%,40.21%,8.21%,0.00%,40.83%,12.95,8.25
2023-07-25T16,13.08%,42.32%,7.59%,0.00%,37.01%,14.81,9.51
2023-07-25T17,14.49%,45.78%,7.10%,0.00%,32.63%,16.24,10.44
2023-07-25T18,14.06%,48.39%,6.72%,0.00%,30.83%,16.33,10.45
2023-07-25T19,13.19%,47.85%,6.41%,0.00%,32.55%,15.68,10.00
2023-07-25T20,12.87%,46.98%,6.20%,0.00%,33.94%,15.34,9.78
2023-07-25T21,12.73%,46.17%,6.11%,0.00%,34.99%,15.13,9.65
2023-07-25T22,12.62%,46.42%,6.04%,0.00%,34.92%,15.09,9.62
2023-07-25T23,12.73%,46.97%,6.04%,0.00%,34.25%,15.24,9.72
2023-07-26T00,13.04%,47.94%,6.16%,0.00%,32.86%,15.59,9.94
2023-07-26T01,13.88%,51.56%,6.38%,0.00%,28.18%,16.67,10.62
2023-07-26T02,14.84%,56.73%,6.66%,0.00%,21.76%,18.05,11.49
2023-07-26T03,15.46%,55.52%,6.92%,0.00%,22.10%,18.29,11.68
2023-07-26T04,16.19%,50.71%,7.30%,0.00%,25.80%,18.09,11.63
2023-07-26T05,15.49%,47.42%,7.78%,0.00%,29.31%,17.15,11.04
2023-07-26T06,15.43%,44.65%,8.29%,0.00%,31.63%,16.71,10.79
2023-07-26T07,14.76%,43.13%,8.75%,0.00%,33.36%,16.05,10.36
2023-07-26T08,14.02%,42.54%,9.15%,0.00%,34.29%,15.47,9.96
2023-07-26T09,13.83%,42.36%,9.42%,0.00%,34.38%,15.32,9.86
2023-07-26T10,14.02%,42.65%,9.55%,0.00%,33.78%,15.48,9.97
2023-07-26T11,14.18%,42.87%,9.54%,0.00%,33.42%,15.62,10.06
2023-07-26T12,15.45%,44.37%,9.37%,0.00%,30.81%,16.69,10.78
2023-07-26T13,14.29%,44.88%,9.24%,0.00%,31.59%,15.98,10.28
2023-07-26T14,12.29%,41.23%,8.75%,0.00%,37.73%,14.12,9.05
2023-07-26T15,11.73%,38.44%,8.10%,0.00%,41.73%,13.35,8.56
2023-07-26T16,13.18%,38.53%,7.54%,0.00%,40.76%,14.33,9.25
2023-07-26T17,13.93%,41.01%,7.10%,0.00%,37.95%,15.19,9.80
2023-07-26T18,14.30%,44.10%,6.76%,0.00%,34.84%,15.88,10.22
2023-07-26T19,13.73%,46.77%,6.49%,0.00%,33.01%,15.88,10.17
2023-07-26T20,13.82%,48.74%,6.32%,0.00%,31.13%,16.22,10.36
2023-07-26T21,13.69%,49.43%,6.17%,0.00%,30.70%,16.24,10.36
2023-07-26T22,13.22%,50.11%,6.09%,0.00%,30.57%,16.02,10.20
2023-07-26T23,12.97%,51.11%,6.13%,0.00%,29.78%,16.00,10.16
2023-07-27T00,13.21%,52.29%,6.24%,0.00%,28.26%,16.32,10.37
2023-07-27T01,14.37%,54.99%,6.49%,0.00%,24.14%,17.49,11.13
2023-07-27T02,15.39%,57.75%,6.79%,0.00%,20.08%,18.56,11.82
2023-07-27T03,15.59%,56.04%,7.01%,0.00%,21.36%,18.45,11.78
2023-07-27T04,16.26%,51.44%,7.37%,0.00%,24.94%,18.24,11.72
2023-07-27T05,15.95%,48.03%,7.82%,0.00%,28.21%,17.54,11.30
2023-07-27T06,15.53%,45.12%,8.35%,0.00%,31.00%,16.85,10.88
2023-07-27T07,14.17%,43.62%,8.82%,0.00%,33.39%,15.72,10.12
2023-07-27T08,13.92%,42.10%,9.29%,0.00%,34.69%,15.34,9.88
2023-07-27T09,13.76%,42.34%,9.57%,0.00%,34.32%,15.27,9.82
2023-07-27T10,13.12%,43.25%,9.68%,0.00%,33.95%,14.97,9.60
2023-07-27T11,13.08%,43.87%,9.58%,0.00%,33.47%,15.03,9.63
2023-07-27T12,14.17%,44.96%,9.38%,0.00%,31.49%,15.91,10.23
2023-07-27T13,14.57%,44.48%,9.24%,0.00%,31.72%,16.11,10.37
2023-07-27T14,14.26%,42.49%,8.76%,0.00%,34.48%,15.62,10.07
2023-07-27T15,12.63%,41.48%,8.16%,0.00%,37.73%,14.39,9.23
